time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2023-05-01 00:00:00,10.3,7.4,82.0,0.0,0.0,290.0,5.4,8.0,1016.6,,4.0
2023-05-01 01:00:00,9.8,7.4,85.0,0.0,,290.0,5.4,13.0,1015.9,,4.0
2023-05-01 02:00:00,9.8,7.4,85.0,0.0,,340.0,3.6,13.0,1015.5,,4.0
2023-05-01 03:00:00,9.8,7.2,84.0,0.0,0.0,320.0,3.6,8.0,1015.2,,4.0
2023-05-01 04:00:00,10.0,7.6,85.0,0.0,,350.0,5.4,3.7,1015.0,,4.0
2023-05-01 05:00:00,10.4,8.2,86.0,0.2,,20.0,7.6,5.5,1015.3,,4.0
2023-05-01 06:00:00,10.3,7.5,83.0,0.0,0.0,20.0,1.8,11.0,1015.7,,4.0
2023-05-01 07:00:00,11.1,8.0,81.0,0.0,,0.0,0.0,7.4,1015.8,,4.0
2023-05-01 08:00:00,12.9,9.7,81.0,0.0,,130.0,3.6,7.4,1015.5,,4.0
2023-05-01 09:00:00,16.3,11.2,72.0,0.0,0.0,170.0,9.4,18.0,1015.1,,4.0
2023-05-01 10:00:00,17.2,10.8,66.0,0.0,,180.0,9.4,13.0,1014.9,,4.0
2023-05-01 11:00:00,15.7,12.3,80.0,1.0,,310.0,11.2,14.8,1014.9,,4.0
2023-05-01 12:00:00,15.5,11.9,79.0,9.0,0.0,70.0,13.0,41.0,1014.7,,4.0
2023-05-01 13:00:00,17.9,10.3,61.0,0.0,,90.0,7.6,18.5,1014.4,,4.0
2023-05-01 14:00:00,17.0,12.1,73.0,0.0,,140.0,9.4,18.5,1014.4,,4.0
2023-05-01 15:00:00,16.9,10.3,65.0,0.0,0.0,210.0,5.4,24.0,1014.6,,25.0
2023-05-01 16:00:00,17.9,8.7,55.0,0.0,,270.0,5.4,13.0,1014.6,,4.0
2023-05-01 17:00:00,16.5,9.2,62.0,0.0,,280.0,20.5,11.1,1015.5,,4.0
2023-05-01 18:00:00,15.5,8.9,65.0,0.0,0.0,270.0,11.2,30.0,1015.8,,4.0
2023-05-01 19:00:00,14.9,9.3,69.0,0.0,,280.0,11.2,11.1,1016.5,,4.0
2023-05-01 20:00:00,14.0,9.0,72.0,0.0,,300.0,16.6,9.3,1017.5,,4.0
2023-05-01 21:00:00,12.9,8.6,75.0,0.0,0.0,270.0,11.2,17.0,1018.1,,4.0
2023-05-01 22:00:00,12.7,7.8,72.0,0.0,,280.0,5.4,11.1,1018.5,,4.0
2023-05-01 23:00:00,11.8,8.1,78.0,0.0,,310.0,7.6,11.1,1018.9,,4.0
2023-05-02 00:00:00,11.5,7.8,78.0,0.0,0.0,300.0,11.2,21.0,1019.0,,4.0
2023-05-02 01:00:00,11.0,7.7,80.0,0.0,,330.0,7.6,11.1,1019.2,,4.0
2023-05-02 02:00:00,8.7,7.2,90.0,0.0,,260.0,3.6,11.1,1019.8,,4.0
2023-05-02 03:00:00,8.0,7.4,96.0,0.0,0.0,120.0,1.8,9.0,1020.3,,4.0
2023-05-02 04:00:00,7.6,6.4,92.0,0.0,,210.0,1.8,3.7,1020.8,,4.0
2023-05-02 05:00:00,8.8,8.0,95.0,0.0,,0.0,0.0,5.5,1021.6,,4.0
2023-05-02 06:00:00,10.4,9.3,93.0,0.0,0.0,0.0,0.0,9.0,1022.2,,4.0
2023-05-02 07:00:00,12.6,9.6,82.0,0.0,,340.0,7.6,9.3,1022.7,,4.0
2023-05-02 08:00:00,12.9,9.2,78.0,0.0,,350.0,14.8,13.0,1023.0,,4.0
2023-05-02 09:00:00,15.6,9.9,69.0,0.0,0.0,40.0,11.2,22.0,1023.1,,4.0
2023-05-02 10:00:00,16.3,9.5,64.0,0.0,,30.0,9.4,14.8,1023.3,,4.0
2023-05-02 11:00:00,18.0,10.6,62.0,0.0,,20.0,7.6,18.5,1022.8,,4.0
2023-05-02 12:00:00,17.5,10.4,63.0,0.0,0.0,350.0,9.4,22.0,1022.8,,4.0
2023-05-02 13:00:00,18.0,10.1,60.0,0.0,,340.0,18.4,22.2,1022.7,,4.0
2023-05-02 14:00:00,17.4,9.8,61.0,0.0,,50.0,18.4,24.1,1023.0,,4.0
2023-05-02 15:00:00,18.0,8.0,52.0,0.0,0.0,10.0,18.4,33.0,1022.8,,4.0
2023-05-02 16:00:00,18.0,8.0,52.0,0.0,,360.0,14.8,22.2,1023.0,,3.0
2023-05-02 17:00:00,18.1,8.9,55.0,0.0,,30.0,16.6,20.4,1022.9,,3.0
2023-05-02 18:00:00,15.8,7.3,57.0,0.0,0.0,20.0,9.4,28.0,1023.3,,4.0
2023-05-02 19:00:00,13.6,7.4,66.0,0.0,,20.0,5.4,16.7,1023.9,,4.0
2023-05-02 20:00:00,12.9,7.1,68.0,0.0,,30.0,11.2,13.0,1024.8,,4.0
2023-05-02 21:00:00,12.8,6.6,66.0,0.0,0.0,40.0,24.1,33.0,1025.4,,4.0
2023-05-02 22:00:00,11.9,5.7,66.0,0.0,,50.0,24.1,14.8,1025.5,,4.0
2023-05-02 23:00:00,10.8,5.1,68.0,0.0,,30.0,22.3,16.7,1025.8,,4.0
2023-05-03 00:00:00,9.2,5.0,75.0,0.0,0.0,360.0,11.2,28.0,1026.1,,4.0
2023-05-03 01:00:00,8.5,5.1,79.0,0.0,,350.0,13.0,14.8,1025.9,,4.0
2023-05-03 02:00:00,7.3,4.8,84.0,0.0,,360.0,7.6,16.7,1025.8,,4.0
2023-05-03 03:00:00,7.0,5.0,87.0,0.0,0.0,340.0,11.2,22.0,1025.9,,4.0
2023-05-03 04:00:00,6.6,4.6,87.0,0.0,,350.0,7.6,16.7,1025.9,,4.0
2023-05-03 05:00:00,7.1,5.1,87.0,0.0,,340.0,9.4,18.5,1026.0,,4.0
2023-05-03 06:00:00,9.5,5.7,77.0,0.0,0.0,10.0,14.8,21.0,1025.9,,4.0
2023-05-03 07:00:00,10.7,6.3,74.0,0.0,,10.0,14.8,22.2,1025.7,,4.0
2023-05-03 08:00:00,11.8,6.9,72.0,0.0,,360.0,16.6,24.1,1025.4,,4.0
2023-05-03 09:00:00,14.4,7.9,65.0,0.0,0.0,20.0,14.8,28.0,1025.2,,4.0
2023-05-03 10:00:00,15.7,9.1,65.0,0.0,,40.0,16.6,27.8,1024.8,,4.0
2023-05-03 11:00:00,17.4,10.0,62.0,0.0,,20.0,16.6,29.6,1024.1,,4.0
2023-05-03 12:00:00,18.7,10.3,58.0,0.0,0.0,40.0,20.5,33.0,1023.3,,4.0
2023-05-03 13:00:00,19.8,9.9,53.0,0.0,,40.0,22.3,31.5,1022.6,,3.0
2023-05-03 14:00:00,20.3,9.5,50.0,0.0,,30.0,22.3,33.3,1021.9,,3.0
2023-05-03 15:00:00,20.6,9.5,49.0,0.0,0.0,30.0,25.9,41.0,1021.5,,3.0
2023-05-03 16:00:00,20.0,8.0,46.0,0.0,,40.0,27.7,35.2,1021.2,,3.0
2023-05-03 17:00:00,19.4,7.5,46.0,0.0,,30.0,27.7,31.5,1020.9,,3.0
2023-05-03 18:00:00,17.9,7.0,49.0,0.0,0.0,40.0,22.3,42.0,1021.0,,3.0
2023-05-03 19:00:00,16.5,7.2,54.0,0.0,,40.0,18.4,24.1,1021.5,,4.0
2023-05-03 20:00:00,15.5,7.0,57.0,0.0,,50.0,18.4,20.4,1021.8,,4.0
2023-05-03 21:00:00,14.5,6.3,58.0,0.0,0.0,50.0,16.6,28.0,1021.9,,4.0
2023-05-03 22:00:00,13.4,6.0,61.0,0.0,,50.0,14.8,11.1,1021.6,,4.0
2023-05-03 23:00:00,11.4,5.9,69.0,0.0,,20.0,9.4,9.3,1021.3,,1.0
2023-05-04 00:00:00,10.0,6.0,76.0,0.0,0.0,10.0,5.4,11.0,1021.2,,4.0
2023-05-04 01:00:00,9.2,6.1,81.0,0.0,,300.0,5.4,9.3,1021.1,,4.0
2023-05-04 02:00:00,7.6,5.9,89.0,0.0,,330.0,7.6,11.1,1021.1,,4.0
2023-05-04 03:00:00,7.5,5.5,87.0,0.0,0.0,330.0,5.4,9.0,1021.0,,4.0
2023-05-04 04:00:00,6.8,5.1,89.0,0.0,,320.0,5.4,14.8,1020.8,,3.0
2023-05-04 05:00:00,7.9,6.0,88.0,0.0,,290.0,5.4,14.8,1020.8,,3.0
2023-05-04 06:00:00,10.7,6.6,76.0,0.0,0.0,20.0,5.4,9.0,1020.7,,3.0
2023-05-04 07:00:00,12.7,7.4,70.0,0.0,,360.0,7.6,14.8,1020.5,,3.0
2023-05-04 08:00:00,15.7,8.0,60.0,0.0,,20.0,5.4,14.8,1020.1,,3.0
2023-05-04 09:00:00,17.4,9.1,58.0,0.0,0.0,120.0,7.6,15.0,1019.8,,3.0
2023-05-04 10:00:00,20.1,9.9,52.0,0.0,,90.0,7.6,20.4,1019.4,,4.0
2023-05-04 11:00:00,21.0,10.5,51.0,0.0,,110.0,7.6,22.2,1018.4,,3.0
2023-05-04 12:00:00,22.2,9.0,43.0,0.0,0.0,110.0,7.6,17.0,1017.5,,3.0
2023-05-04 13:00:00,23.3,12.3,50.0,0.0,,140.0,9.4,22.2,1016.7,,3.0
2023-05-04 14:00:00,24.7,9.4,38.0,0.0,,110.0,5.4,22.2,1015.9,,3.0
2023-05-04 15:00:00,25.8,5.9,28.0,0.0,0.0,100.0,5.4,13.0,1015.2,,3.0
2023-05-04 16:00:00,25.3,11.5,42.0,0.0,,110.0,3.6,24.1,1014.8,,3.0
2023-05-04 17:00:00,24.6,13.5,50.0,0.0,,80.0,3.6,22.2,1014.8,,3.0
2023-05-04 18:00:00,22.8,10.6,46.0,0.0,0.0,310.0,7.6,11.0,1015.2,,3.0
2023-05-04 19:00:00,20.0,11.2,57.0,0.0,,70.0,3.6,14.8,1015.9,,4.0
2023-05-04 20:00:00,18.6,12.1,66.0,0.0,,240.0,9.4,13.0,1016.6,,4.0
2023-05-04 21:00:00,17.7,11.7,68.0,0.0,0.0,240.0,3.6,17.0,1016.9,,4.0
2023-05-04 22:00:00,16.1,11.1,72.0,0.0,,230.0,5.4,11.1,1017.0,,4.0
2023-05-04 23:00:00,15.7,12.1,79.0,0.0,,250.0,5.4,11.1,1017.7,,4.0
2023-05-05 00:00:00,14.8,11.0,78.0,0.0,0.0,150.0,1.8,11.0,1017.6,,4.0
2023-05-05 01:00:00,15.1,11.7,80.0,0.0,,210.0,9.4,13.0,1017.6,,4.0
2023-05-05 02:00:00,16.2,12.4,78.0,0.0,,170.0,3.6,13.0,1017.5,,4.0
2023-05-05 03:00:00,13.8,11.3,85.0,0.0,0.0,130.0,3.6,17.0,1017.9,,4.0
2023-05-05 04:00:00,14.2,11.5,84.0,0.0,,110.0,1.8,14.8,1018.1,,4.0
2023-05-05 05:00:00,14.7,12.0,84.0,0.2,,150.0,5.4,14.8,1018.4,,4.0
2023-05-05 06:00:00,15.9,13.0,83.0,0.0,0.0,230.0,3.6,13.0,1018.7,,4.0
2023-05-05 07:00:00,17.9,13.0,73.0,0.0,,180.0,5.4,16.7,1018.7,,4.0
2023-05-05 08:00:00,19.0,13.2,69.0,0.0,,180.0,5.4,16.7,1018.6,,4.0
2023-05-05 09:00:00,20.2,14.6,70.0,0.0,0.0,160.0,9.4,21.0,1018.1,,4.0
2023-05-05 10:00:00,21.0,13.9,64.0,0.0,,160.0,11.2,18.5,1018.1,,4.0
2023-05-05 11:00:00,20.7,14.4,67.0,0.0,,200.0,5.4,18.5,1017.6,,4.0
2023-05-05 12:00:00,21.2,14.8,67.0,2.0,0.0,340.0,9.4,22.0,1016.7,,4.0
2023-05-05 13:00:00,22.6,15.4,64.0,0.0,,20.0,7.6,24.1,1016.1,,25.0
2023-05-05 14:00:00,17.0,15.0,88.0,0.0,,300.0,13.0,24.1,1016.1,,25.0
2023-05-05 15:00:00,16.5,14.3,87.0,4.0,0.0,330.0,11.2,35.0,1017.2,,25.0
2023-05-05 16:00:00,17.0,13.7,81.0,0.2,,340.0,14.8,25.9,1017.2,,25.0
2023-05-05 17:00:00,17.0,13.9,82.0,0.5,,350.0,5.4,27.8,1017.2,,25.0
2023-05-05 18:00:00,16.6,13.9,84.0,0.0,0.0,50.0,3.6,9.0,1017.3,,25.0
2023-05-05 19:00:00,15.5,13.9,90.0,0.0,,150.0,3.6,20.4,1017.9,,18.0
2023-05-05 20:00:00,15.4,13.9,91.0,0.0,,110.0,3.6,16.7,1018.5,,7.0
2023-05-05 21:00:00,14.8,13.7,93.0,0.0,0.0,130.0,5.4,9.0,1018.5,,7.0
2023-05-05 22:00:00,14.1,13.0,93.0,0.0,,100.0,3.6,22.2,1018.6,,4.0
2023-05-05 23:00:00,13.7,13.1,96.0,0.0,,290.0,5.4,20.4,1018.5,,4.0
2023-05-06 00:00:00,13.1,12.6,97.0,0.0,0.0,350.0,3.6,8.0,1018.7,,4.0
2023-05-06 01:00:00,11.6,11.1,97.0,0.0,,270.0,3.6,14.8,1018.3,,4.0
2023-05-06 02:00:00,10.8,10.6,99.0,0.0,,140.0,1.8,11.1,1018.4,,5.0
2023-05-06 03:00:00,10.0,9.8,99.0,0.0,0.0,170.0,3.6,5.0,1018.3,,4.0
2023-05-06 04:00:00,9.6,9.5,99.0,0.0,,310.0,3.6,18.5,1018.2,,4.0
2023-05-06 05:00:00,10.8,10.8,100.0,0.0,,350.0,3.6,16.7,1018.4,,4.0
2023-05-06 06:00:00,12.7,11.9,95.0,0.0,0.0,250.0,1.8,5.0,1018.6,,4.0
2023-05-06 07:00:00,15.6,12.4,81.0,0.0,,30.0,7.6,16.7,1018.5,,4.0
2023-05-06 08:00:00,17.1,13.4,79.0,0.0,,120.0,5.4,16.7,1018.6,,4.0
2023-05-06 09:00:00,18.7,12.2,66.0,0.0,0.0,70.0,5.4,15.0,1018.4,,4.0
2023-05-06 10:00:00,19.7,12.7,64.0,0.0,,30.0,7.6,16.7,1017.9,,4.0
2023-05-06 11:00:00,20.4,11.3,56.0,0.0,,40.0,9.4,18.5,1017.5,,4.0
2023-05-06 12:00:00,20.6,11.8,57.0,0.0,0.0,30.0,9.4,21.0,1017.0,,4.0
2023-05-06 13:00:00,21.6,10.7,50.0,0.0,,340.0,7.6,20.4,1016.6,,4.0
2023-05-06 14:00:00,22.8,10.9,47.0,0.0,,40.0,7.6,20.4,1015.9,,4.0
2023-05-06 15:00:00,23.1,11.5,48.0,0.0,0.0,340.0,9.4,21.0,1015.4,,4.0
2023-05-06 16:00:00,22.4,10.9,48.0,0.0,,350.0,5.4,25.9,1015.3,,3.0
2023-05-06 17:00:00,21.3,10.8,51.0,0.0,,330.0,9.4,22.2,1015.0,,3.0
2023-05-06 18:00:00,20.3,10.7,54.0,0.0,0.0,360.0,5.4,15.0,1014.9,,3.0
2023-05-06 19:00:00,18.0,12.0,68.0,0.0,,350.0,3.6,16.7,1015.5,,4.0
2023-05-06 20:00:00,16.4,12.2,76.0,0.0,,10.0,1.8,13.0,1015.8,,4.0
2023-05-06 21:00:00,14.4,11.7,84.0,0.0,0.0,300.0,5.4,5.0,1015.6,,4.0
2023-05-06 22:00:00,13.5,11.2,86.0,0.0,,320.0,3.6,22.2,1015.6,,4.0
2023-05-06 23:00:00,12.9,10.8,87.0,0.0,,230.0,7.6,20.4,1015.7,,4.0
2023-05-07 00:00:00,12.0,10.6,91.0,0.0,0.0,0.0,0.0,8.0,1015.6,,4.0
2023-05-07 01:00:00,12.2,10.6,90.0,0.0,,340.0,5.4,16.7,1015.4,,4.0
2023-05-07 02:00:00,11.7,10.3,91.0,0.0,,320.0,5.4,14.8,1015.3,,4.0
2023-05-07 03:00:00,11.4,9.8,90.0,0.0,0.0,350.0,3.6,8.0,1015.3,,4.0
2023-05-07 04:00:00,11.0,9.7,92.0,0.0,,320.0,3.6,18.5,1015.4,,4.0
2023-05-07 05:00:00,11.6,10.2,91.0,0.0,,330.0,5.4,16.7,1015.8,,4.0
2023-05-07 06:00:00,14.6,11.0,79.0,0.0,0.0,340.0,3.6,9.0,1016.0,,4.0
2023-05-07 07:00:00,16.2,11.6,74.0,0.0,,190.0,1.8,14.8,1016.3,,4.0
2023-05-07 08:00:00,18.1,12.3,69.0,0.0,,190.0,3.6,14.8,1016.2,,4.0
2023-05-07 09:00:00,18.7,12.2,66.0,0.0,0.0,260.0,3.6,11.0,1016.2,,4.0
2023-05-07 10:00:00,19.0,12.7,67.0,0.0,,240.0,7.6,29.6,1016.2,,4.0
2023-05-07 11:00:00,20.5,12.5,60.0,0.0,,230.0,7.6,27.8,1016.0,,4.0
2023-05-07 12:00:00,20.3,13.7,66.0,0.0,0.0,200.0,9.4,17.0,1016.4,,4.0
2023-05-07 13:00:00,19.9,15.1,74.0,1.5,,250.0,11.2,29.6,1016.4,,18.0
2023-05-07 14:00:00,19.8,13.5,67.0,0.0,,270.0,16.6,27.8,1016.5,,25.0
2023-05-07 15:00:00,20.3,14.4,69.0,0.0,0.0,260.0,16.6,24.0,1016.5,,25.0
2023-05-07 16:00:00,21.3,14.2,64.0,0.0,,260.0,9.4,22.2,1016.6,,17.0
2023-05-07 17:00:00,19.9,13.1,65.0,0.0,,340.0,11.2,22.2,1016.9,,25.0
2023-05-07 18:00:00,19.2,12.7,66.0,0.0,0.0,350.0,7.6,17.0,1017.6,,8.0
2023-05-07 19:00:00,18.0,12.9,72.0,0.0,,20.0,3.6,18.5,1018.0,,8.0
2023-05-07 20:00:00,17.4,13.3,77.0,0.0,,40.0,5.4,14.8,1018.6,,8.0
2023-05-07 21:00:00,16.5,13.4,82.0,0.0,0.0,50.0,5.4,9.0,1019.1,,8.0
2023-05-07 22:00:00,15.8,13.6,87.0,0.0,,350.0,3.6,11.1,1019.6,,4.0
2023-05-07 23:00:00,15.6,13.3,86.0,0.0,,230.0,1.8,13.0,1019.8,,4.0
2023-05-08 00:00:00,15.2,13.6,90.0,0.0,0.0,200.0,1.8,8.0,1019.8,,4.0
2023-05-08 01:00:00,14.8,13.8,94.0,0.8,,30.0,3.6,11.1,1020.0,,4.0
2023-05-08 02:00:00,14.7,14.1,96.0,0.6,,10.0,3.6,11.1,1020.1,,4.0
2023-05-08 03:00:00,14.7,14.2,97.0,0.0,0.0,340.0,5.4,11.0,1020.3,,7.0
2023-05-08 04:00:00,14.6,14.1,97.0,0.0,,50.0,3.6,7.4,1020.3,,4.0
2023-05-08 05:00:00,14.7,14.2,97.0,0.0,,340.0,5.4,7.4,1020.6,,5.0
2023-05-08 06:00:00,15.1,14.3,95.0,0.0,0.0,10.0,3.6,5.0,1020.9,,5.0
2023-05-08 07:00:00,15.6,14.6,94.0,0.0,,330.0,3.6,7.4,1021.0,,4.0
2023-05-08 08:00:00,17.0,14.6,86.0,0.0,,30.0,9.4,9.3,1020.9,,4.0
2023-05-08 09:00:00,17.2,14.1,82.0,0.0,0.0,20.0,7.6,15.0,1021.1,,4.0
2023-05-08 10:00:00,19.3,15.8,80.0,0.0,,20.0,9.4,5.5,1021.1,,4.0
2023-05-08 11:00:00,20.0,15.0,73.0,0.0,,360.0,7.6,7.4,1020.9,,4.0
2023-05-08 12:00:00,20.0,15.0,73.0,0.0,0.0,340.0,9.4,22.0,1020.4,,4.0
2023-05-08 13:00:00,19.1,14.4,74.0,0.0,,340.0,13.0,13.0,1020.6,,4.0
2023-05-08 14:00:00,20.6,14.5,68.0,0.0,,30.0,11.2,14.8,1020.0,,4.0
2023-05-08 15:00:00,20.9,13.3,62.0,0.0,0.0,50.0,11.2,21.0,1019.8,,4.0
2023-05-08 16:00:00,19.6,14.2,71.0,0.0,,50.0,14.8,20.4,1019.9,,4.0
2023-05-08 17:00:00,19.3,13.9,71.0,0.0,,80.0,7.6,22.2,1020.0,,4.0
2023-05-08 18:00:00,18.3,14.6,79.0,0.0,0.0,10.0,13.0,21.0,1020.6,,4.0
2023-05-08 19:00:00,16.0,16.0,100.0,1.0,,250.0,9.4,14.8,1020.8,,4.0
2023-05-08 20:00:00,16.1,15.3,95.0,0.0,,260.0,7.6,11.1,1021.0,,4.0
2023-05-08 21:00:00,15.8,14.8,94.0,0.0,0.0,260.0,5.4,13.0,1020.9,,4.0
2023-05-08 22:00:00,15.6,15.0,96.0,0.0,,260.0,1.8,11.1,1020.5,,4.0
2023-05-08 23:00:00,15.0,14.5,97.0,0.0,,170.0,3.6,11.1,1020.1,,4.0
2023-05-09 00:00:00,15.0,14.7,98.0,0.0,0.0,220.0,5.4,8.0,1019.7,,5.0
2023-05-09 01:00:00,14.4,14.1,98.0,0.0,,160.0,3.6,9.3,1019.2,,4.0
2023-05-09 02:00:00,14.4,14.1,98.0,0.0,,190.0,3.6,7.4,1018.9,,4.0
2023-05-09 03:00:00,14.5,14.2,98.0,0.0,0.0,0.0,0.0,5.0,1018.6,,4.0
2023-05-09 04:00:00,14.9,14.7,99.0,0.0,,220.0,5.4,3.7,1018.2,,5.0
2023-05-09 05:00:00,14.9,14.6,98.0,0.0,,220.0,3.6,5.5,1018.1,,5.0
2023-05-09 06:00:00,15.5,14.9,96.0,0.0,0.0,200.0,5.4,11.0,1017.9,,4.0
2023-05-09 07:00:00,15.9,14.9,94.0,0.0,,180.0,9.4,9.3,1017.2,,4.0
2023-05-09 08:00:00,16.4,15.3,93.0,0.2,,220.0,7.6,11.1,1016.5,,4.0
2023-05-09 09:00:00,17.1,14.9,87.0,0.0,0.0,180.0,7.6,15.0,1015.7,,4.0
2023-05-09 10:00:00,18.8,15.3,80.0,0.0,,180.0,7.6,14.8,1014.7,,4.0
2023-05-09 11:00:00,19.6,14.4,72.0,0.0,,230.0,9.4,16.7,1013.8,,7.0
2023-05-09 12:00:00,20.5,15.5,73.0,0.0,0.0,210.0,7.6,21.0,1012.6,,7.0
2023-05-09 13:00:00,20.8,15.3,71.0,0.0,,210.0,11.2,18.5,1011.6,,7.0
2023-05-09 14:00:00,20.4,14.7,70.0,0.0,,200.0,11.2,20.4,1011.0,,7.0
2023-05-09 15:00:00,19.2,15.5,79.0,0.0,0.0,210.0,9.4,24.0,1010.6,,8.0
2023-05-09 16:00:00,17.0,15.0,88.0,6.0,,220.0,7.6,25.9,1010.9,,8.0
2023-05-09 17:00:00,16.2,15.1,93.0,0.8,,200.0,7.6,24.1,1010.7,,8.0
2023-05-09 18:00:00,15.6,14.3,92.0,1.0,0.0,190.0,11.2,22.0,1010.5,,8.0
2023-05-09 19:00:00,15.0,14.0,94.0,1.0,,180.0,13.0,20.4,1010.6,,8.0
2023-05-09 20:00:00,15.0,14.0,94.0,0.8,,190.0,11.2,20.4,1010.8,,8.0
2023-05-09 21:00:00,14.4,13.8,96.0,1.8,0.0,220.0,9.4,21.0,1011.0,,8.0
2023-05-09 22:00:00,14.3,13.8,97.0,1.0,,220.0,9.4,14.8,1011.3,,8.0
2023-05-09 23:00:00,13.8,13.3,97.0,2.0,,260.0,7.6,16.7,1011.8,,8.0
2023-05-10 00:00:00,12.4,11.6,95.0,0.0,0.0,220.0,7.6,17.0,1012.0,,8.0
2023-05-10 01:00:00,13.0,11.7,92.0,0.0,,210.0,3.6,18.5,1011.9,,7.0
2023-05-10 02:00:00,13.0,11.9,93.0,0.0,,210.0,3.6,18.5,1012.0,,7.0
2023-05-10 03:00:00,12.8,12.0,95.0,0.0,0.0,230.0,9.4,15.0,1012.3,,7.0
2023-05-10 04:00:00,12.4,11.5,94.0,0.0,,190.0,7.6,18.5,1012.7,,4.0
2023-05-10 05:00:00,12.5,11.7,95.0,1.0,,190.0,7.6,18.5,1012.8,,4.0
2023-05-10 06:00:00,13.0,11.9,93.0,0.4,0.0,190.0,11.2,17.0,1013.4,,4.0
2023-05-10 07:00:00,14.0,11.5,85.0,0.0,,230.0,13.0,24.1,1013.8,,4.0
2023-05-10 08:00:00,13.6,11.1,85.0,1.8,,250.0,20.5,24.1,1014.1,,4.0
2023-05-10 09:00:00,15.6,9.5,67.0,0.2,0.0,270.0,27.7,44.0,1014.4,,4.0
2023-05-10 10:00:00,16.8,8.7,59.0,0.0,,280.0,27.7,24.1,1014.5,,4.0
2023-05-10 11:00:00,17.4,8.0,54.0,0.0,,250.0,22.3,25.9,1014.4,,4.0
2023-05-10 12:00:00,15.9,8.9,63.0,0.0,0.0,250.0,14.8,37.0,1014.6,,4.0
2023-05-10 13:00:00,17.5,9.4,59.0,0.2,,250.0,7.6,27.8,1014.2,,4.0
2023-05-10 14:00:00,17.0,9.7,62.0,0.0,,310.0,7.6,27.8,1014.3,,4.0
2023-05-10 15:00:00,16.5,9.4,63.0,0.2,0.0,320.0,13.0,39.0,1014.2,,4.0
2023-05-10 16:00:00,15.6,8.1,61.0,0.0,,280.0,16.6,18.5,1014.4,,4.0
2023-05-10 17:00:00,17.4,8.5,56.0,0.0,,260.0,16.6,16.7,1014.6,,4.0
2023-05-10 18:00:00,16.0,8.2,60.0,0.0,0.0,280.0,13.0,24.0,1014.7,,4.0
2023-05-10 19:00:00,14.1,9.1,72.0,0.0,,210.0,9.4,13.0,1015.1,,4.0
2023-05-10 20:00:00,13.5,8.3,71.0,0.0,,270.0,11.2,11.1,1015.7,,4.0
2023-05-10 21:00:00,12.7,9.5,81.0,0.0,0.0,200.0,7.6,18.0,1015.8,,4.0
2023-05-10 22:00:00,12.6,9.1,79.0,0.0,,220.0,9.4,14.8,1015.8,,4.0
2023-05-10 23:00:00,12.3,9.1,81.0,0.0,,220.0,5.4,13.0,1015.9,,4.0
2023-05-11 00:00:00,12.5,9.1,80.0,0.0,0.0,330.0,5.4,13.0,1015.8,,4.0
2023-05-11 01:00:00,12.3,9.1,81.0,0.0,,0.0,0.0,13.0,1015.7,,4.0
2023-05-11 02:00:00,11.9,9.8,87.0,0.0,,20.0,5.4,11.1,1015.7,,4.0
2023-05-11 03:00:00,11.5,10.1,91.0,0.0,0.0,0.0,0.0,8.0,1015.7,,4.0
2023-05-11 04:00:00,11.3,9.7,90.0,0.0,,270.0,7.6,3.7,1015.5,,4.0
2023-05-11 05:00:00,11.4,10.1,92.0,0.0,,320.0,5.4,7.4,1015.6,,4.0
2023-05-11 06:00:00,12.1,10.2,88.0,0.0,0.0,280.0,5.4,9.0,1016.0,,4.0
2023-05-11 07:00:00,13.5,9.5,77.0,0.0,,280.0,5.4,9.3,1015.6,,4.0
2023-05-11 08:00:00,13.8,8.8,72.0,0.0,,310.0,7.6,9.3,1015.9,,4.0
2023-05-11 09:00:00,14.1,10.1,77.0,0.0,0.0,10.0,11.2,18.0,1015.8,,4.0
2023-05-11 10:00:00,14.8,9.4,70.0,0.0,,360.0,14.8,14.8,1015.5,,4.0
2023-05-11 11:00:00,16.3,10.4,68.0,0.0,,360.0,13.0,16.7,1015.0,,4.0
2023-05-11 12:00:00,16.6,10.0,65.0,0.0,0.0,360.0,14.8,35.0,1014.6,,4.0
2023-05-11 13:00:00,18.0,10.1,60.0,0.0,,350.0,9.4,18.5,1014.0,,4.0
2023-05-11 14:00:00,16.8,9.0,60.0,0.0,,330.0,11.2,18.5,1013.7,,4.0
2023-05-11 15:00:00,13.8,10.8,82.0,0.0,0.0,90.0,9.4,33.0,1013.8,,4.0
2023-05-11 16:00:00,15.4,9.5,68.0,0.0,,120.0,3.6,16.7,1013.6,,4.0
2023-05-11 17:00:00,15.9,9.3,65.0,0.0,,10.0,7.6,16.7,1013.3,,4.0
2023-05-11 18:00:00,15.2,9.5,69.0,0.0,0.0,330.0,9.4,13.0,1013.8,,4.0
2023-05-11 19:00:00,14.1,8.9,71.0,0.0,,10.0,18.4,11.1,1014.1,,4.0
2023-05-11 20:00:00,13.2,9.1,76.0,0.0,,20.0,7.6,11.1,1014.4,,4.0
2023-05-11 21:00:00,12.7,9.0,78.0,0.0,0.0,20.0,7.6,13.0,1014.7,,4.0
2023-05-11 22:00:00,12.3,9.7,84.0,0.0,,340.0,9.4,7.4,1014.6,,7.0
